fp,sim_re,p_re,in_deg
0.13436822356487388,0.174,0.1353516939858648,182.0
0.18775441403935178,0.187,0.1878060382835777,145.0
0.7241102464777,0.725,0.7239958911110359,125.0
0.44600810063979335,0.445,0.44695238946284793,82.0
0.12349934026206522,0.126,0.12357843820283804,76.0
0.34355026864825733,0.353,0.34427320912157805,64.0
0.20152539519857715,0.201,0.20428704605863998,56.0
0.0561537047169286,0.057,0.05678907100774422,52.0
0.26978905755586524,0.264,0.27160638579698054,63.0
0.40480024013182525,0.391,0.4068500592504918,57.0
0.6871209574653003,0.694,0.6853879900430508,45.0
0.5498466403108334,0.543,0.5488701971991803,40.0
0.06907791044153877,0.068,0.06985206025288644,36.0
0.30459233642697714,0.322,0.30788002381230334,40.0
0.6041140039685388,0.619,0.6017118426332551,36.0
0.06371695278901257,0.068,0.06498902393802795,38.0
0.5722746462196262,0.583,0.5728089533595454,39.0
0.0942726748158319,0.09,0.09702718307102343,35.0
0.543817136407205,0.539,0.5443040684943888,34.0
0.08046108784371453,0.08,0.08302414433161301,29.0
0.48113530023868134,0.487,0.47660777497619183,32.0
0.18808141712899973,0.187,0.19146883690626043,28.0
0.7421724505941178,0.753,0.7406989429012252,30.0
0.5554232593375406,0.572,0.5557481223440525,28.0
0.11916206283055852,0.118,0.12275629938266985,24.0
0.354265837926941,0.377,0.3591560412970303,27.0
0.4089484588703717,0.384,0.40698955516949153,26.0
0.3022712254352633,0.299,0.3079148472088136,24.0
0.5523770690764873,0.573,0.5523885586398799,24.0
0.3191524059707198,0.296,0.3210125756596175,20.0
0.19278869168969281,0.192,0.19809987140331994,20.0
0.35985485020928953,0.372,0.3646907682836709,22.0
0.26665777705965266,0.269,0.2687978755419644,20.0
0.46039220248021406,0.45,0.4584279571416566,19.0
0.1365735860937619,0.153,0.14150103289512794,21.0
0.48080606347021415,0.469,0.4767601588858601,20.0
0.6054056987136638,0.57,0.6020763583304227,18.0
0.6043832478566504,0.574,0.6038005188604292,18.0
0.054320235842075126,0.06,0.057617527240083254,19.0
0.48702430659732154,0.493,0.48632491430971053,19.0
0.6984010977156674,0.676,0.6947514894594884,17.0
0.3394078880150606,0.346,0.34188386522286257,18.0
0.4804444458498063,0.516,0.4812241978945504,17.0
0.6503494594685186,0.641,0.6457218153800979,17.0
0.5010457051533137,0.499,0.5037266038105994,17.0
0.5338842508427423,0.557,0.5308587047974479,17.0
0.08835580630561224,0.084,0.09187144806037167,17.0
0.4355450587125965,0.425,0.4394253851302299,17.0
0.1879851843768745,0.202,0.19352498146463912,15.0
0.3993022036149234,0.417,0.40344580921917544,17.0
0.3048524840137756,0.311,0.3073892635322162,16.0
0.4871074078878014,0.486,0.4853551236444516,17.0
0.6262732944469571,0.624,0.6222590479383987,13.0
0.4191960514428251,0.44,0.4237821606652954,16.0
0.6444281336731388,0.625,0.6411623018737418,15.0
0.4643637168667242,0.443,0.46596886869776044,16.0
0.10884831448777466,0.129,0.11493238192638557,15.0
0.09083039165819284,0.082,0.09752632876953773,14.0
0.28630250638831045,0.281,0.28784992162935247,11.0
0.10203557986937728,0.116,0.10760606342934646,14.0
0.37732300249844364,0.368,0.3830717036456368,14.0
0.3677180064759269,0.359,0.3774544435843641,12.0
0.47416113702740637,0.468,0.4708881945976425,13.0
0.35683835736757186,0.37,0.36087933997991334,12.0
0.23488545766531888,0.236,0.24320454671685787,12.0
0.7929553119393431,0.76,0.7846540681689881,12.0
0.09613334642590021,0.087,0.10045498935187148,12.0
0.13277211375912013,0.166,0.1437968886394751,11.0
0.10984775740313468,0.094,0.11498897446941471,12.0
0.3222922097176504,0.341,0.3238125292266896,11.0
0.3905103250399278,0.384,0.39175142693770787,12.0
0.540393311177358,0.522,0.5389081516689062,12.0
0.2767553056641078,0.274,0.2865589631738035,11.0
0.7397601638672775,0.719,0.7318970393417924,12.0
0.6370264583927692,0.635,0.6354561284948865,11.0
0.2860450997703926,0.284,0.2930721258724353,11.0
0.2217385519955689,0.234,0.22885857053304223,11.0
0.3639915082993511,0.379,0.3781122370956799,11.0
0.3580082438053036,0.379,0.3611365276147391,10.0
0.5990429659141423,0.573,0.5931514927575908,11.0
0.7485913638855537,0.725,0.7399781951208176,11.0
0.09062044208033793,0.081,0.09648746529889253,11.0
0.7431430395958761,0.744,0.7373491925580253,10.0
0.13736660585735327,0.147,0.1491342752051709,10.0
0.140984952508716,0.156,0.14918780825339234,10.0
0.4344104491875185,0.425,0.4416320796052206,9.0
0.5808990915997478,0.567,0.5747626061527956,10.0
0.10961617043005767,0.127,0.12037109654408452,10.0
0.07325686577432311,0.071,0.07948812108332876,10.0
0.3216424561563863,0.321,0.3303806728827215,10.0
0.27876278608027316,0.272,0.28694989651776714,10.0
0.5521760844049468,0.542,0.5578744953516401,9.0
0.511801426658322,0.505,0.5086621873794759,10.0
0.5841989259275947,0.586,0.5863589746233814,9.0
0.6763592509907974,0.68,0.6722545663380765,9.0
0.08437210982091503,0.105,0.09077611444651018,9.0
0.10534825846739437,0.124,0.11398707406887224,9.0
0.5770595744053229,0.573,0.5738156236170328,9.0
0.22450777803238164,0.226,0.23393963994544745,9.0
0.5017702566111882,0.505,0.5064958699942993,9.0
0.08996139246715718,0.086,0.09691191721708878,8.0
0.1852808769819705,0.2,0.19362080821563796,8.0
0.13383719785002868,0.13,0.1427614089699695,9.0
0.46009860250697976,0.497,0.4640908269638225,8.0
0.2230515691032604,0.245,0.23922233285318764,8.0
0.6203733570184635,0.587,0.611355432869584,9.0
0.7047361561143188,0.736,0.6958693399013736,9.0
0.1945030412619515,0.207,0.20313194701395196,8.0
0.5242143797503513,0.525,0.5201962825499081,9.0
0.7848058445259831,0.776,0.7733227963476824,8.0
0.06930116225651073,0.072,0.07696550799164856,8.0
0.2477359369224873,0.26,0.26044469635505607,8.0
0.5523300683307454,0.552,0.5515672390913158,8.0
0.43748266382311907,0.454,0.44029968691552895,8.0
0.2455560228662883,0.27,0.25946141021349106,8.0
0.4059662550620903,0.413,0.4145357401490125,8.0
0.1471072453114085,0.171,0.1598675686134084,7.0
0.29010414230496584,0.282,0.3029959301161085,8.0
0.18293680350310093,0.199,0.19357586173044813,8.0
0.036134678879357174,0.034,0.039151511757464175,8.0
0.6201883354624851,0.602,0.6141796633366938,8.0
0.4568067303950121,0.456,0.4586784725454131,8.0
0.05372900751202814,0.063,0.06119062896669478,7.0
0.1393056029363453,0.144,0.15120851344144043,7.0
0.3801887170675914,0.409,0.38709712685802605,8.0
0.4457653682049897,0.441,0.44638146288919606,6.0
0.2282838623573129,0.241,0.23903469712933467,7.0
0.42899945289320274,0.443,0.43382946744218226,8.0
0.2697594787981936,0.298,0.2864724102481944,7.0
0.16701956457895206,0.186,0.1859706814097316,7.0
0.3390406626548029,0.348,0.34885634096154444,7.0
0.5912215129492784,0.588,0.5819747571186363,7.0
0.2112851219289026,0.214,0.22358462571216095,7.0
0.5640300324376364,0.57,0.556052703736025,7.0
0.3943542891154328,0.389,0.39920237260227004,7.0
0.661544813798115,0.653,0.6480870654541107,7.0
0.10377653747711169,0.12,0.11031267049670684,7.0
0.42988801651135844,0.446,0.42946086855582455,7.0
0.32021413445731184,0.364,0.33654324548277886,7.0
0.6344036986717366,0.615,0.6269174736155162,7.0
0.2591208791933668,0.286,0.2704429945270586,7.0
0.06501649573063273,0.079,0.07426765585988745,7.0
0.7853844293402256,0.765,0.7715672147576276,7.0
0.2109706745819293,0.213,0.22905874308848925,7.0
0.11355505426960721,0.138,0.12347587578224778,7.0
0.06056041174663562,0.066,0.0682778526000744,7.0
0.6172229880151763,0.59,0.6096100223475205,6.0
0.08897748089426305,0.092,0.1018597619399325,7.0
0.5602186695074687,0.565,0.5557008606555088,7.0
0.34684694510820735,0.356,0.35076783767726555,7.0
0.07423693070960524,0.081,0.08273573675630078,7.0
0.4758187801460214,0.497,0.4786593042879327,7.0
0.8007484907921291,0.797,0.7841316184754769,7.0
0.19022407542467312,0.233,0.2092986363086109,7.0
0.6258992729605211,0.608,0.6206179694847571,7.0
0.32940983430680426,0.338,0.3389191248930755,7.0
0.09895583297033883,0.121,0.11221502672826271,7.0
0.08194363769968993,0.083,0.08973002021587625,7.0
0.06652776659152648,0.076,0.07265123062606299,7.0
0.13086769949452226,0.159,0.14501618824230178,6.0
0.17982293458373377,0.217,0.19271490289072338,6.0
0.1953432395079624,0.211,0.21743358844693578,6.0
0.08608337446841152,0.11,0.09664412923940668,6.0
0.08800034977452831,0.107,0.09955629292376693,6.0
0.2936628245384346,0.295,0.3125025079649204,6.0
0.23141538024739094,0.253,0.24509545604300853,6.0
0.06240432974118282,0.082,0.07294999184799764,6.0
0.4769782713154388,0.474,0.4812438439988663,6.0
0.045935061836396396,0.048,0.05158930164297803,6.0
0.2934459467810462,0.301,0.30512893931796176,4.0
0.2784665324183655,0.299,0.2900520350988568,6.0
0.19685940310124517,0.221,0.21316563691676613,5.0
0.4988034364955025,0.523,0.5017959380802139,5.0
0.651906235079635,0.643,0.6419992162664673,6.0
0.5930149751809348,0.575,0.5754857942134755,6.0
0.3843486800664574,0.407,0.397036987402769,6.0
0.3979124697314086,0.404,0.40588865203507435,6.0
0.16983195279316998,0.187,0.1914209497461166,6.0
0.15695024887893705,0.165,0.17420348181659118,6.0
0.3481328381435945,0.345,0.35883683518990467,6.0
0.48746948131452983,0.487,0.49339630620728503,6.0
0.6316190804689938,0.631,0.6169133647090986,6.0
0.5809390097505616,0.604,0.5811361630287338,6.0
0.7721619868571228,0.76,0.7617412234866775,6.0
0.39136575034508647,0.428,0.4023451613800164,6.0
0.0608101217120508,0.065,0.07136293186065953,6.0
0.5702118039262429,0.571,0.5670837962094761,6.0
0.3892869561513045,0.397,0.39894469199598853,6.0
0.43794272672579415,0.445,0.4444534424416536,6.0
0.17581558184705903,0.179,0.19368765241511576,6.0
0.6848163525521521,0.654,0.6790242575855582,6.0
0.20028556742479042,0.218,0.20920385834226715,6.0
0.5933117236625534,0.572,0.5864446725676258,6.0
0.39934338088748456,0.406,0.41373249283608937,5.0
0.46283978408562443,0.464,0.46863711769538746,6.0
0.5497796663926233,0.522,0.5427119880269636,6.0
0.2080401601881996,0.22,0.23052765677073236,5.0
0.35852215934173093,0.363,0.3687681395513126,6.0
0.6324116583362394,0.593,0.623799781949831,5.0
0.5896680660041609,0.577,0.5749617854819035,6.0
0.16212234683635762,0.186,0.17470577389970507,6.0
0.16301925350429047,0.181,0.18168773780357414,5.0
0.6151148803030597,0.603,0.6044538871630827,5.0
0.6362833624217978,0.627,0.630350400066905,5.0
0.06365880446550765,0.091,0.07560955501011606,5.0
0.49597968751706145,0.498,0.4944083105626501,5.0
0.27954976192101233,0.276,0.289892253238787,5.0
0.5355992874485456,0.536,0.5367978045119689,5.0
0.4626278009580328,0.485,0.4571227300874842,5.0
0.19290063330690888,0.22,0.20300920914870216,5.0
0.07242432726763814,0.095,0.08484140420237371,5.0
0.37068084864220396,0.395,0.38612897824154313,5.0
0.24723016196873004,0.267,0.26153283800018995,5.0
0.11183802636305296,0.119,0.1255468465064146,5.0
0.08612743737698991,0.103,0.10072326327973964,5.0
0.3061267931993402,0.333,0.3179872427769299,5.0
0.06396673873644598,0.083,0.08401357411128957,4.0
0.15839658572997783,0.185,0.18518138748868604,4.0
0.14658547194189808,0.154,0.1628384350345573,5.0
0.1776132733919248,0.194,0.20108314193947643,5.0
0.18925362605352214,0.2,0.2119516380438155,5.0
0.12249543903219318,0.14,0.13502052828602534,5.0
0.169872590912861,0.165,0.186757616221153,5.0
0.20181644990101266,0.203,0.21917646735779464,5.0
0.07538909189641496,0.097,0.08828137353926073,5.0
0.48603764525417503,0.448,0.4818020615779957,5.0
0.5315999887631875,0.528,0.5288161418119469,5.0
0.726599550231581,0.701,0.7035994118018838,5.0
0.2450039682607842,0.262,0.2599774759156934,5.0
0.30361403625603,0.337,0.31706448144954186,5.0
0.08135174621620722,0.088,0.09602844043154769,5.0
0.03855369663686592,0.053,0.045563008790845516,5.0
0.6697968947711519,0.632,0.6626484357843835,5.0
0.10216721470914158,0.111,0.11505206401646205,5.0
0.12117580315857868,0.138,0.13935277583875771,5.0
0.15935749485341055,0.178,0.1801430791924801,5.0
0.22610109508988296,0.249,0.2450739063942888,4.0
0.15799239271860477,0.179,0.1780601351090116,4.0
0.3328487676841685,0.338,0.3422050283142659,5.0
0.5904095364125475,0.6,0.5808141065735744,5.0
0.7080267266224104,0.685,0.6934244488848252,5.0
0.2143606212080843,0.223,0.23037428791942216,5.0
0.7785942245111039,0.787,0.7584277633717698,5.0
0.5910362001270855,0.598,0.5826009591871981,5.0
0.13403492487742175,0.155,0.15083691528881404,5.0
0.06032286525511987,0.068,0.07370711034476235,5.0
0.08777338374167243,0.098,0.10842900403251973,5.0
0.14632419585144574,0.153,0.16632035477019635,5.0
0.049722094488860336,0.05,0.055552877401567786,5.0
0.856756653463345,0.834,0.8356066181930235,5.0
0.4251216173254283,0.445,0.426853203621662,5.0
0.4765609473845488,0.492,0.47922840177563286,5.0
0.09445536460104098,0.094,0.10805707280839551,5.0
0.3145581561072158,0.352,0.341173860243936,5.0
0.3293102074484737,0.323,0.34051462075816635,5.0
0.08757523325679317,0.092,0.09969057271967506,5.0
0.19062576705010947,0.198,0.20583237697986784,5.0
0.22812832796424498,0.237,0.23894893253007013,5.0
0.11976326191205167,0.134,0.12675873538331275,5.0
0.45345622414167,0.458,0.4578764633805939,5.0
0.11309193918952953,0.137,0.13132198730798306,5.0
0.04993214613299357,0.05,0.06112113705495297,4.0
0.15839948348700061,0.166,0.169646043179382,4.0
0.37343095767445456,0.417,0.39443850924847834,3.0
0.14417153992291198,0.172,0.16606568284311002,4.0
0.49144607935997575,0.502,0.4885509530981057,4.0
0.1554542358693477,0.176,0.18796947004221984,4.0
0.1734262049560118,0.225,0.1951070553956955,4.0
0.46435325910155156,0.492,0.4691626800103447,4.0
0.5983351004079864,0.582,0.5841150931303992,3.0
0.395695588283521,0.404,0.4036271598083761,4.0
0.07238404131703668,0.1,0.0890315875779261,4.0
0.11146813204937767,0.158,0.13528325576970726,4.0
0.36593249757317003,0.37,0.37242245681580827,4.0
0.7547119525322696,0.712,0.7251990247800041,4.0
0.7234070536532922,0.685,0.692679115963431,4.0
0.751354338346025,0.722,0.7249598317436601,4.0
0.15026109090593753,0.162,0.16783217039105736,4.0
0.11375997858595888,0.151,0.13685338697799893,4.0
0.18461680460247387,0.24,0.2088060832071713,4.0
0.6999129003438389,0.695,0.6808939052816877,4.0
0.11732077343277969,0.134,0.14016765321908273,4.0
0.06262839150638477,0.061,0.07769568624422347,4.0
0.1687451585335712,0.177,0.18600662522351671,4.0
0.21897622882339807,0.249,0.2479490785745971,4.0
0.31014246081503716,0.322,0.3365769620542309,4.0
0.6242452545967171,0.623,0.6174490398207748,4.0
0.8124797077132668,0.769,0.7864371174800603,4.0
0.042394477947136466,0.047,0.04986815492688991,4.0
0.36896429476995785,0.396,0.3695794074337555,4.0
0.18380926403717135,0.208,0.20892627522910887,4.0
0.5143223115512835,0.508,0.5179578246263852,4.0
0.34263536426742525,0.362,0.35510254104922084,4.0
0.6215079469812669,0.571,0.6028908653992926,4.0
0.08138173895118317,0.095,0.09765333622505505,4.0
0.5752678765991117,0.572,0.5626109138969388,4.0
0.46843501410057087,0.469,0.47077699706282145,4.0
0.3618122791948587,0.381,0.3775851474354726,4.0
0.10208488185656217,0.136,0.12487013301818334,4.0
0.07051734614619765,0.077,0.08615139189416424,4.0
0.06712746808101522,0.082,0.08383742056349126,4.0
0.07872910646196019,0.095,0.09000078302902705,4.0
0.6786218753993716,0.647,0.652486280019325,4.0
0.09733090843227621,0.096,0.10370244284775362,4.0
0.5469993088852565,0.567,0.5325396560522797,4.0
0.14287943999127062,0.174,0.16413397473421854,4.0
0.05159677185770917,0.065,0.06376965736180593,4.0
0.7416181318697257,0.718,0.7164750448079111,4.0
0.2898157751878032,0.305,0.3178976487550993,4.0
0.2701092343017383,0.267,0.28036605450904234,4.0
0.5405563207482746,0.547,0.5425896642462817,4.0
0.0789549339230986,0.1,0.09534982605157151,4.0
0.28461804637835464,0.31,0.31006573779307994,4.0
0.06083927488238183,0.055,0.07271834504016601,4.0
0.1289423955651624,0.132,0.14888523439773696,3.0
0.6473961020837183,0.64,0.6296153465195666,4.0
0.2809203450676868,0.349,0.3303357608473799,2.0
0.1535580898220097,0.17,0.1724218537884881,4.0
0.5925429058768673,0.594,0.5861906711721758,4.0
0.06876155898252378,0.111,0.08410719042221848,4.0
0.30721326629278123,0.309,0.3243445627918637,4.0
0.5672536136348573,0.544,0.5618705238354064,4.0
0.49818367044306844,0.489,0.4922430579879599,4.0
0.12305802973880164,0.142,0.13973566495089762,4.0
0.7544699543713004,0.715,0.726196022937785,4.0
0.5654116821307924,0.553,0.5534031199972005,4.0
0.5655596530212414,0.558,0.5621802882618473,4.0
0.13729416722384513,0.169,0.16260007850381705,4.0
0.7069292980384877,0.69,0.6847706225788428,4.0
0.5239262542100074,0.522,0.5198256887336802,4.0
0.5758563304288821,0.564,0.5694797263758992,4.0
0.12496311110671443,0.153,0.15673362831848753,4.0
0.13093910501105765,0.165,0.15321480110621258,4.0
0.5143970866452416,0.516,0.5077923378475808,4.0
0.07259449344598823,0.09,0.09229767190647208,4.0
0.6378471459045731,0.607,0.6296530664964615,4.0
0.6698157849037937,0.677,0.6661035629617733,4.0
0.2660099722679137,0.275,0.2755624126928553,4.0
0.4371900200262864,0.438,0.44233191287663604,4.0
0.5410916928353291,0.478,0.5378638487482088,4.0
0.5360657637785544,0.534,0.5304674074459282,4.0
0.2312965463349519,0.236,0.2598393340490288,4.0
0.5406258850445808,0.531,0.5473661490558693,4.0
0.2732807449124567,0.275,0.2848179405015468,4.0
0.7328254265603933,0.696,0.7137073047014573,4.0
0.5318268820283725,0.513,0.5249988766950959,4.0
0.26155786406739256,0.292,0.27306863936909304,4.0
0.18036526539558106,0.231,0.2087043027768017,4.0
0.4165098118925795,0.418,0.4264846777151255,4.0
0.33762356323290266,0.335,0.3555197432152898,4.0
0.715291459406729,0.677,0.6976585847747693,4.0
0.05023044320921366,0.05,0.06115137071072466,4.0
0.4609543324571941,0.484,0.46573220513744606,4.0
0.6735688304216729,0.63,0.6508664764654276,4.0
0.23263430417287512,0.271,0.2608905353429222,4.0
0.7549147896109559,0.746,0.7339792461546348,4.0
0.7948857465442973,0.782,0.7735026714001272,4.0
0.1501902301296668,0.166,0.18057653381257366,4.0
0.3804426821750553,0.379,0.3916032011265595,4.0
0.3663626038163518,0.401,0.3942422950208176,3.0
0.6028161212072227,0.612,0.5856588166254213,3.0
0.5853406512233754,0.569,0.5738513962686609,3.0
0.19650184123144765,0.22,0.2245252299213155,3.0
0.4281235021633224,0.415,0.4352727211110934,3.0
0.26247856188457763,0.264,0.27865269297784667,3.0
0.2772873871111248,0.314,0.3002291102578838,2.0
0.48104272459766884,0.478,0.47075098446174685,3.0
0.14042943903676453,0.163,0.16868294703530187,3.0
0.8355726083528232,0.812,0.8026953821956728,3.0
0.7012703789102578,0.664,0.6670897694220976,3.0
0.03746009078738011,0.049,0.047992956491813524,3.0
0.11161743798447088,0.141,0.1447493612339781,3.0
0.13051983124818867,0.131,0.14718311420240304,3.0
0.5758284194834058,0.564,0.5680760914621598,3.0
0.05157054639115555,0.066,0.07078750912996337,3.0
0.772634842711921,0.759,0.749077230906529,3.0
0.5433386032696284,0.558,0.5288125345572958,3.0
0.5886195130570726,0.56,0.5644675951062459,3.0
0.2692896865003266,0.32,0.30378931461865166,3.0
0.5938553059309533,0.617,0.5867543780129434,3.0
0.1820996383521888,0.216,0.22679258465886293,2.0
0.1186415930635869,0.156,0.14732340422308082,3.0
0.3141617552007244,0.339,0.3392499397400284,3.0
0.6525337030339023,0.633,0.6349638320705708,3.0
0.13126000496836143,0.178,0.15052859837748006,3.0
0.5088827175262448,0.512,0.5035339683785388,3.0
0.13294995177341695,0.172,0.15710958188143864,3.0
0.7161980277321618,0.701,0.6906321808939674,3.0
0.3706993061660323,0.392,0.38207206714988284,3.0
0.2160774734121934,0.227,0.22835647677691168,2.0
0.49029262249654826,0.471,0.48185945040689376,3.0
0.42685614094759283,0.416,0.43277246995760904,3.0
0.204155861419547,0.257,0.24544845822680653,3.0
0.1522835410693255,0.196,0.19356886755335892,3.0
0.7998151246105967,0.769,0.7638808179485398,3.0
0.6313198931441126,0.612,0.6212620274166989,3.0
0.37495044706546243,0.387,0.39734205140009277,3.0
0.16738259696680546,0.201,0.21140084942753154,3.0
0.6976557377143859,0.665,0.6725435452869482,3.0
0.10549763544619495,0.112,0.12928470768994493,3.0
0.06722461198576346,0.082,0.07892907734427715,3.0
0.3394056160045159,0.344,0.35154828486495016,3.0
0.4908152895360648,0.515,0.49557932279344336,3.0
0.22035233225837536,0.268,0.2608153406834878,3.0
0.3744205117896877,0.363,0.3838954435453438,3.0
0.10010850270842087,0.107,0.11952356577927303,3.0
0.10752193998961701,0.148,0.1391339676548568,3.0
0.13661805221795054,0.145,0.15976038380676783,3.0
0.43312440476075376,0.443,0.43757572802569944,3.0
0.2084428512611488,0.242,0.24166636105738534,3.0
0.7592805037884645,0.745,0.7266034414514251,3.0
0.6515966363086201,0.649,0.6420920658889471,3.0
0.6003927761900043,0.591,0.5929000822212269,3.0
0.7454463177039904,0.691,0.716746765842564,3.0
0.14253632872023725,0.149,0.16416381174328853,3.0
0.5755350115102346,0.583,0.5628344523857708,3.0
0.1456096033307528,0.164,0.16555078749474744,3.0
0.06802328338202768,0.085,0.07941498437628466,3.0
0.04070223530167749,0.059,0.05323822876904014,3.0
0.06954032157578705,0.08,0.09338492869152538,3.0
0.692354809047806,0.672,0.6691855142316984,3.0
0.21091866443665952,0.245,0.23744932078053485,3.0
0.37230911980178527,0.392,0.38829164726331844,3.0
0.17324837005679483,0.207,0.20849977475057882,3.0
0.04336154024630434,0.062,0.060833777804107,3.0
0.6939363013697054,0.678,0.677186635141656,3.0
0.4834524239061623,0.476,0.4845280433141496,3.0
0.30860854984951314,0.321,0.3324674424499341,3.0
0.2510757561957011,0.288,0.27939822531124253,3.0
0.17802619016394028,0.202,0.21360232180403022,3.0
0.05130031195922091,0.067,0.06864557386210232,3.0
0.2334528218952613,0.252,0.2679565157497041,3.0
0.348895284300648,0.373,0.3699182440340667,3.0
0.41659715453594237,0.449,0.4323983165497167,3.0
0.6957883889618799,0.667,0.6827889994861301,3.0
0.6494663453442944,0.636,0.6254411057448783,3.0
0.10714862405712744,0.152,0.13143517499866622,3.0
0.4285518412512386,0.442,0.43882963727399577,3.0
0.38365963403606307,0.386,0.3985904567741713,3.0
0.1898668349017929,0.196,0.21016163361252024,3.0
0.10682896294517696,0.122,0.13546629357428464,3.0
0.1751140663340286,0.213,0.20437074538759784,3.0
0.28713905981335286,0.331,0.3160952972510075,3.0
0.6129017221175571,0.606,0.6063464562875442,3.0
0.07850369113609523,0.114,0.10427556724324653,3.0
0.16264082969236315,0.208,0.21863266843919152,2.0
0.7196192750694622,0.684,0.6865509742705401,3.0
0.054464620909805306,0.062,0.06549567663318986,3.0
0.7409219309494302,0.704,0.706262356771427,3.0
0.6623298585114229,0.633,0.648792778833946,3.0
0.6129781900343177,0.573,0.5929232437722106,2.0
0.38096612824385767,0.378,0.3912771533746413,3.0
0.11864910790249661,0.157,0.14297634685769225,3.0
0.488953814883073,0.497,0.4789934651612398,3.0
0.3377731709562266,0.344,0.3482006249548994,3.0
0.33125961236244184,0.361,0.3609821289737215,3.0
0.10540567912472809,0.13,0.13378404431043553,3.0
0.6547064757763659,0.617,0.6333511738471373,3.0
0.5204267969213527,0.48,0.5054721792364788,3.0
0.1423074770110372,0.16,0.17090481347915604,3.0
0.43126554914244597,0.42,0.4377367791646287,3.0
0.15161695850252854,0.185,0.17307121331060343,3.0
0.06612205921407133,0.096,0.08628013235760966,3.0
0.7658168815681157,0.713,0.7402125104010476,3.0
0.17711404862241031,0.204,0.20421073324670705,3.0
0.30456663025064945,0.355,0.3369486702513069,3.0
0.13425271028813668,0.166,0.16790262148426968,3.0
0.1512684740990936,0.158,0.18068147857030248,2.0
0.413459470380398,0.435,0.432157050751731,3.0
0.8229260304269825,0.794,0.7942524298151914,3.0
0.7690812579677037,0.745,0.7406014952599687,3.0
0.6889798735153911,0.645,0.6574050680154514,3.0
0.44281618877747897,0.434,0.4567215658117671,3.0
0.5494291552287864,0.566,0.5457234721343733,3.0
0.23972722172312533,0.247,0.2512469076424839,3.0
0.10591067693700851,0.122,0.13433532995916542,3.0
0.35986037642499846,0.406,0.3709757753071079,3.0
0.3437652827638472,0.366,0.3743701729488397,3.0
0.42370138826085224,0.447,0.4298411172845294,3.0
0.2824234126056565,0.316,0.30985075931530587,3.0
0.0394771511163543,0.045,0.047311259214936195,3.0
0.4888765557513095,0.465,0.4816990510198304,3.0
0.22440296953414207,0.255,0.25896126751440696,3.0
0.23611450876607487,0.24,0.26067478868125615,3.0
0.25692220393854803,0.247,0.2677238243517406,3.0
0.15195935569702979,0.21,0.18534770800427966,3.0
0.623515702703966,0.611,0.6091173008420042,3.0
0.05284634669140165,0.063,0.06674989138645986,3.0
0.4063345990662407,0.387,0.40656601996926395,3.0
0.7799841352205135,0.764,0.751810627633443,3.0
0.2372428851848567,0.253,0.26087576762071973,3.0
0.5954852124594655,0.578,0.577961028191722,3.0
0.08435297841745204,0.129,0.11281416192442012,3.0
0.8555171081596352,0.795,0.8064248734276848,2.0
0.7200800615516332,0.69,0.687001279327047,3.0
0.051161405742178756,0.069,0.0685229326128193,3.0
0.23977896740134164,0.258,0.27509909284015305,3.0
0.5132367945442671,0.525,0.50974530182372,2.0
0.1316008460128777,0.179,0.16799793703964155,3.0
0.08984463760910932,0.095,0.10939906508987403,3.0
0.4719748727235522,0.497,0.47908179542331475,3.0
0.6133434169194809,0.581,0.596578532281721,3.0
0.42934459130820923,0.44,0.44576117753864397,3.0
0.22744144467464256,0.279,0.26403875314324304,3.0
0.6977190353307975,0.662,0.6773997162725771,3.0
0.6100733576125628,0.598,0.5930412418547043,3.0
0.593066728905222,0.562,0.5788961730417503,3.0
0.08945981675351422,0.12,0.1164777336016667,3.0
0.2391997714411811,0.272,0.27043884183456607,3.0
0.08642612124200832,0.096,0.10168009130739943,3.0
0.5408782274007781,0.549,0.5360713080316447,3.0
0.6986590821796193,0.67,0.6764256474709229,3.0
0.08967336628649969,0.119,0.11369507710032678,3.0
0.7028981365017855,0.662,0.6832266735317749,3.0
0.42792297429633575,0.429,0.43854064660008424,3.0
0.6340699072812194,0.635,0.6154968150469975,3.0
0.10477598620570028,0.119,0.1302579983855786,3.0
0.3400524990690942,0.373,0.36248286820942144,3.0
0.45110731128389436,0.433,0.4509362406421663,3.0
0.6847888980228392,0.66,0.6568836190768809,3.0
0.10516846322090367,0.13,0.12470167499024398,3.0
0.33796170873649345,0.32,0.34842863145169334,3.0
0.17065379126857638,0.203,0.20957793803400684,3.0
