sim,fp
0.52551,0.513400059663178
0.30408,0.26937012506654845
0.28566,0.2496962007838487
0.19463,0.16429862556656993
0.23197,0.17111746340541722
0.44243,0.3836308992384564
0.11366,0.07819851309846104
0.24371,0.20148875679440925
0.19091,0.07374180088769633
0.067,0.04826971256686141
0.30392,0.25950914631612776
0.71619,0.7137731247327921
0.41028,0.37981299536072965
0.46379,0.4446949652075931
0.06839,0.05133527011437289
0.38599,0.3549887705449034
0.10333,0.07838068418058486
0.77165,0.7944429224223398
0.71521,0.7344627210656482
0.55831,0.5461219257674546
0.15777,0.1264230361934232
0.09675,0.0689664469399377
0.40659,0.4048402987741623
0.10081,0.04678456136548814
0.08791,0.054825268988521136
0.10908,0.08763484442159652
0.2448,0.19204455651172236
0.20102,0.15774445465866427
0.13278,0.08669340039032603
0.14359,0.11369035435751429
0.12591,0.09066054604484641
0.09972,0.06676925616895002
0.66979,0.6720666858067553
0.13237,0.06129206172767798
0.37944,0.3780463277694479
0.54253,0.5911218184867884
0.10092,0.08575469745905095
0.12407,0.08768108310133704
0.67685,0.7693943107020005
0.17214,0.09726503442109613
0.47213,0.4449064882656273
0.5536,0.5628957424089147
0.19312,0.1433001843790389
0.20117,0.1434898238467328
0.31175,0.28431245416983775
0.62649,0.6553872011485232
0.09364,0.08625683909974391
0.36303,0.3194780878363159
0.16128,0.08470293821253183
0.33172,0.2792269104291957
0.6528,0.659291295989812
0.47342,0.46666023523985123
0.23647,0.17986898039237242
0.6168,0.7121694180131798
0.35244,0.353310107059728
0.62359,0.6385141272641136
0.1495,0.13028504123010665
0.20228,0.14975725871039136
0.27986,0.23664937592977642
0.33854,0.25674106927434237
0.49891,0.5431645803832215
0.77541,0.7956292095895476
0.05699,0.05675905326540731
0.07134,0.03995838297092413
0.46681,0.4400736187851575
0.02558,0.0255239603937496
0.47501,0.4376874101081365
0.22619,0.1781620515216913
0.06362,0.043040281761424604
0.79094,0.8072039700001552
0.77013,0.8887561405569862
0.14841,0.07744654779153193
0.27548,0.2471453904576184
0.20661,0.08967967150076683
0.46722,0.4404608286969075
0.07681,0.057254768942434975
0.11046,0.07898450169533999
0.67826,0.711132311720748
0.19851,0.1574580785727394
0.27228,0.22571414267387446
0.65341,0.6443901207859852
0.42536,0.379800477554721
0.2005,0.17520188004367376
0.59982,0.5950269430236474
0.40821,0.38137501652192973
0.20554,0.0922010107927288
0.14481,0.10507312017552228
0.26596,0.22797675052763455
0.24695,0.21641529053280018
0.10062,0.08390063487963295
0.29695,0.2947447254274047
