fp,sim_re,p_re,in_deg
0.30614754527253396,0.29,0.3102944121059163,18.0
0.20539694827994814,0.17,0.21818830264261152,18.0
0.30020995992252963,0.32,0.29821439320426224,18.0
0.7157443440019858,0.82,0.7111641506055139,18.0
0.4495699301589704,0.48,0.4415119823190468,18.0
0.35009487518715277,0.37,0.3615170044217585,18.0
0.5391630018641203,0.58,0.5440071943195004,18.0
0.13574840888797202,0.19,0.14834208508875696,18.0
0.16345074925587355,0.23,0.168322924272802,17.0
0.5040498156167519,0.45,0.5085303489187981,16.0
0.5050393487016529,0.52,0.5117084722074288,17.0
0.06551157871550861,0.09,0.06738956909239147,17.0
0.29613172570032475,0.34,0.2939398137764256,17.0
0.07099688986800545,0.1,0.07985997833239045,16.0
0.4212382942072749,0.46,0.42732874077090843,17.0
0.0827439390188699,0.06,0.08321096870275813,17.0
0.06764773649214706,0.08,0.06945681573444791,17.0
0.6628017226046904,0.59,0.6594002843008278,17.0
0.11809745061185872,0.14,0.13216680688020355,17.0
0.06348106240869078,0.07,0.0657272876737069,17.0
0.42001854657041193,0.37,0.4198681761170462,17.0
0.5517154714784762,0.61,0.5505864201387137,17.0
0.2912237136656882,0.24,0.30980433958425385,17.0
0.07355770378021298,0.08,0.0742048600009072,17.0
0.3592669175675558,0.38,0.35235261738010737,17.0
0.6296962832283302,0.52,0.6209516339252611,17.0
0.5778469123142714,0.56,0.5741979578183437,17.0
0.13749538857770427,0.09,0.15143727336142968,17.0
0.24996090295838724,0.25,0.2508700751279928,17.0
0.4836049075388076,0.5,0.4742072925557537,17.0
0.6381619224067652,0.59,0.6338316824611857,17.0
0.5900591811627987,0.63,0.5812521037829564,17.0
0.05302253931205736,0.05,0.054906915598200524,17.0
0.13755514940779168,0.08,0.13660899594258122,17.0
0.3109401574230134,0.29,0.315266816955717,17.0
0.4605911269718196,0.42,0.4672287057579043,17.0
0.09167743230350178,0.12,0.09543053032890861,17.0
0.7677199163860876,0.7,0.7476270814333695,17.0
0.5590168600038576,0.54,0.5700071251123212,17.0
0.5045003348632364,0.51,0.5013201785907463,17.0
0.14219638197052842,0.1,0.15101760936887346,17.0
0.7345620231691601,0.74,0.7240214572039748,17.0
