fp,sim_re,p_re,in_deg
0.4332618149141435,0.31,0.3920128694427045,1.0
0.3627305636828886,0.33,0.36273056368288814,0.0
0.4417106081396269,0.42,0.44171060813962737,0.0
0.05868271505002609,0.04,0.05868271505002614,0.0
0.6568346749511993,0.6,0.5841158401521598,1.0
0.7325262054329175,0.65,0.665288647992173,1.0
0.025515880193320517,0.03,0.02551588019332045,0.0
0.06089243898656027,0.05,0.060892438986560216,0.0
0.15523681425072844,0.19,0.17108097992612795,1.0
0.14822035844315906,0.16,0.14822035844315937,0.0
0.14159063774114988,0.24,0.22819068048702518,1.0
0.07408743113126959,0.08,0.07408743113126975,0.0
0.5706593351089936,0.57,0.5547125545893535,1.0
0.20471884317338074,0.2,0.20471884317338115,0.0
0.580915990582284,0.66,0.5834156907477717,2.0
0.027638357376032263,0.0,0.03469170831743702,1.0
0.022740211476065197,0.02,0.02274021147606526,0.0
0.05487969728022868,0.03,0.05487969728022876,0.0
0.4275666044080241,0.49,0.4275666044080236,0.0
0.09224024479781567,0.17,0.15371865165144386,1.0
0.09350701421374386,0.13,0.09350701421374376,0.0
0.019782736289058245,0.02,0.019782736289058297,0.0
0.2869227617040738,0.29,0.34555433175788786,1.0
0.277414922062295,0.34,0.2774149220622952,0.0
0.026893541833654,0.02,0.026893541833653948,0.0
0.0232743459058381,0.04,0.041309625921962786,1.0
0.019273084631570847,0.03,0.019273084631570795,0.0
0.3667866947791275,0.39,0.3450674215777114,1.0
0.2744843346990372,0.29,0.2906193319972566,2.0
0.0692650774812289,0.12,0.06926507748122906,0.0
0.09873352371636834,0.12,0.09873352371636841,0.0
0.3270268604285904,0.33,0.31648590661155673,1.0
0.3426959866477096,0.36,0.31081170367901106,1.0
0.1467256605813052,0.17,0.1467256605813052,0.0
0.1542849421019563,0.13,0.15428494210195612,0.0
0.23479198780108335,0.37,0.23479198780108368,0.0
0.025152872087331635,0.0,0.02515287208733157,0.0
0.03750736297003565,0.03,0.03750736297003557,0.0
0.32858405510078026,0.31,0.3285840551007803,0.0
0.3387933013364245,0.36,0.3780001467279228,2.0
0.3793179558495321,0.37,0.3793179558495321,0.0
0.4855246697805953,0.5,0.4855246697805953,0.0
0.5142362580428108,0.57,0.49831080510208026,2.0
0.6738475158353056,0.63,0.6256337470281881,2.0
0.0599756466720609,0.09,0.05997564667206104,0.0
0.20997545670329898,0.2,0.20997545670329873,0.0
0.16539592997220798,0.16,0.16539592997220795,0.0
0.043419988861553294,0.04,0.05729783139345969,2.0
0.16943088570257547,0.28,0.2798051622267832,1.0
0.16488231484479432,0.17,0.1648823148447943,0.0
0.1473713476509595,0.12,0.14392629707400773,1.0
0.3309296434533898,0.3,0.3309296434533903,0.0
0.035915038177555925,0.04,0.035915038177555925,0.0
0.4829991307119256,0.5,0.48333858438891086,1.0
0.13729375450504122,0.1,0.13729375450504122,0.0
0.06396236137333244,0.18,0.1741325889473429,1.0
0.40674189713984965,0.36,0.40110955550008776,2.0
0.1307283924810887,0.12,0.14313861665678376,1.0
0.033153806549615306,0.04,0.033153806549615215,0.0
0.18147193589982058,0.19,0.18147193589982052,0.0
