sim,fp
0.26335,0.25694098131089005
0.06639,0.06584801969250487
0.23486,0.20569772017315824
0.19335,0.19403400654327252
0.21346,0.06770153925152034
0.31372,0.3161633547774202
0.33832,0.2774710261707116
0.48532,0.4919474298537192
0.2256,0.12970693124951216
0.02944,0.029294015336447377
0.12173,0.12204111218411895
0.28211,0.28165101751583166
0.52819,0.5268382367601042
0.31391,0.2669238236421848
0.36106,0.3450722107800256
0.44816,0.44280709933893436
0.03283,0.032431433439532364
0.42503,0.42363482357161075
0.47717,0.4814863873430475
0.02537,0.02551589127093057
0.2742,0.24008146919133766
0.34317,0.34204332533100335
0.1108,0.11183903916961802
0.28215,0.1521168991172953
0.39865,0.33027762034818353
0.68767,0.7115422797934998
0.38605,0.35626785782875414
0.1611,0.15925015566691203
0.20701,0.20649344958979443
0.51448,0.5050399800023568
0.44881,0.3911865914431407
0.36116,0.32891364814459867
0.44442,0.43508416751117385
0.23906,0.1459928267656324
0.05493,0.054341556863159
0.47744,0.47735031838203557
0.27825,0.2384909602380807
0.20986,0.13902102935759142
0.20829,0.09886507181703641
0.34626,0.31599562868861186
0.28077,0.1350857107022847
0.23491,0.19286054158143418
0.0763,0.07679400967675043
0.08773,0.07826237244674716
0.27782,0.27867795540024376
0.44018,0.44070237478114804
0.13912,0.12832279996358542
0.63176,0.6234553064977226
0.16048,0.12629158530811846
0.41947,0.4205087724571126
0.13021,0.07884815070282625
0.41003,0.27901356005415157
0.04482,0.04526594629976488
0.18659,0.1282257049916694
0.11672,0.08098682536794144
0.11816,0.11839782300865564
0.0686,0.06878209728920803
0.11251,0.1119011956650523
0.6391,0.6337381124426441
0.54849,0.5436999018277673
0.18165,0.1691989901105262
0.01932,0.019751947540375903
0.36154,0.21506956866189797
0.1643,0.14939599731683384
0.49159,0.42655241826417567
0.12426,0.08625423429098666
0.57215,0.5537277395181546
0.17803,0.17617321492699956
0.35038,0.2721513850151205
0.42354,0.4224145580007449
0.45645,0.45903431803591477
0.32925,0.3290849457350221
0.03347,0.03227089694577179
0.13605,0.0779492152201281
0.31163,0.21577426313464498
0.32477,0.2099295436376083
0.39969,0.4010782407854867
0.1368,0.13741416330920797
0.22251,0.1612219526459937
0.42877,0.42488178355613127
0.30505,0.30555104586451054
0.40525,0.40414678667257
0.21739,0.17551854331501537
0.05123,0.051813923177034704
0.19866,0.16901069479733122
0.03424,0.02618199499151108
0.30009,0.24912544803607928
0.22754,0.22877491937095684
0.48579,0.5445900918876896
0.12585,0.08630686212786298
0.08641,0.08645943091986008
0.52907,0.5021091348128532
0.13167,0.06767857547180967
0.64283,0.752515107337686
0.23464,0.17591568161825077
0.5344,0.5512466562101694
0.02567,0.025639304128436957
0.41196,0.30616146918268305
0.47963,0.5043795811109685
0.02666,0.026788286985634846
