sim,fp
0.0891,0.07979623184047568
0.3438,0.3274870425070642
0.56854,0.5711498912856169
0.19339,0.173889118721674
0.58584,0.5939002123366753
0.10122,0.08493646742471561
0.55158,0.5475061313842113
0.26164,0.24350808224171117
0.30484,0.2889519306017859
0.62505,0.6385039026980697
0.57568,0.5793038688915695
0.19001,0.16955836693130333
0.71043,0.7164655378065454
0.0547,0.04741386663936753
0.73859,0.7493856147070352
0.39331,0.38846021355328164
0.65303,0.6582309113509897
0.4764,0.4599261544959735
0.76676,0.7746748849139813
0.15497,0.12481606907645548
0.64211,0.6584529068963338
0.35413,0.3434305209557511
0.53378,0.5230445607459588
0.15638,0.142507124424886
0.15262,0.13961382737457706
0.16276,0.1475378774607471
0.81195,0.8172851341487551
0.27602,0.25295393525877885
0.24483,0.21698499168979346
0.47412,0.46089453069052577
0.27571,0.22046346809990935
0.2988,0.2809124563446187
0.72751,0.7319160932989994
0.46577,0.4590529655431763
0.26787,0.2455601219709237
0.26546,0.24763410914670847
0.18919,0.16353588217912163
0.04476,0.037529305021347215
0.16997,0.08696490910225363
0.74102,0.7462022418549991
0.75223,0.7678792878163647
0.63508,0.6435068703451099
0.37565,0.3645650618623225
0.37836,0.3654299299596504
0.60695,0.6142833596360218
0.11855,0.10077908663081314
0.80646,0.8236658811816829
0.55446,0.5576783971913637
0.11449,0.09738437519109
0.36441,0.35537548336911273
0.75058,0.749339969160605
0.82765,0.8486208335859123
0.33846,0.32194255516272074
0.73452,0.7391430582182226
0.50369,0.49467440083842684
0.05484,0.04826426527749417
0.41594,0.4010863877529196
0.08412,0.07172842970883686
0.36365,0.3549228971295433
0.12219,0.11015487625346454
0.09978,0.08894643927128176
0.11108,0.09543937586729168
0.7087,0.7197169426417612
0.40658,0.3932952127639112
0.06579,0.056239659098348826
0.60678,0.6031484533473332
0.73586,0.7437459072500745
0.34525,0.3206979016640893
0.38789,0.3650757128238502
0.08419,0.07032302210727515
0.16058,0.13256572909729947
0.17126,0.14624736307546737
0.1205,0.0967410482740968
0.40258,0.38233135810836605
0.09478,0.07958659945911939
0.112,0.09929977685121039
0.26273,0.24200490937960173
0.22841,0.21047421994090232
0.07853,0.05481589699367084
0.1778,0.15653378921899852
0.39797,0.38409268972236654
0.73022,0.7432916765123028
0.35401,0.3327809971183604
0.49668,0.48290559996561566
0.14128,0.12555710743069348
0.6424,0.6485692985878663
0.27588,0.26471594712387014
0.09037,0.06766148223176993
0.69698,0.707901130452657
0.80295,0.8100890005504453
0.09265,0.07846823517946733
0.54423,0.5380171539691492
0.24191,0.22371996255512816
0.45198,0.4373878594626789
0.40591,0.3961950038447327
0.48234,0.4685806098451043
0.5122,0.5011713581091912
0.4438,0.4327593566293626
0.43055,0.42081533757748235
0.71319,0.7205536035769571
0.20515,0.19268420114738538
0.82851,0.8464231638854851
0.17198,0.1478691255673963
0.73497,0.7418959849034608
0.63466,0.6442531388745045
0.10217,0.08577034821703067
0.265,0.2413728010445071
0.41095,0.39899296251383065
0.21967,0.2070397021800876
0.47754,0.4712119264634905
0.14826,0.13688306518096283
0.12546,0.115164319158374
0.2329,0.2109715843625325
0.21264,0.19338465139549632
0.69204,0.7088663930817423
0.66402,0.6846204550497311
0.57102,0.5989489667938699
0.10477,0.09689049127583815
0.66148,0.6675164407630079
0.64682,0.6545809949885713
0.82582,0.8357386226185112
0.7334,0.7575192971534467
0.25958,0.2305834562471416
0.46636,0.45204652360847863
0.13737,0.12271930584492652
0.36248,0.3452930305212527
0.10146,0.089776157388194
0.56991,0.5626081629740145
0.2564,0.23731004030396086
0.52203,0.5157176880352116
0.53206,0.5152449507655963
0.49384,0.4896722415185959
0.64385,0.6542193286505933
0.71155,0.7068433009534769
0.17021,0.15471788364101635
0.50011,0.4982536949249825
0.35858,0.33973223994423407
0.24364,0.2236788181784366
0.42005,0.4074958686646669
0.37012,0.3567145142355719
0.08217,0.07301753143410006
0.32313,0.2921739729840792
0.12428,0.10719732747412869
0.12331,0.11059091756216521
0.40311,0.3907146985435165
0.70403,0.70089465884479
0.27159,0.25139078744346877
0.72711,0.7299210635426532
0.58182,0.5870318912379326
0.61609,0.6189600645496294
0.14655,0.10542275429570047
0.3147,0.3013958609235422
0.47789,0.470844319331723
0.36423,0.3251819883655014
0.40954,0.3831851003413672
0.68441,0.6941504930436135
0.73771,0.7543099507334743
0.55341,0.5452906476192525
0.59533,0.5884566267107926
0.11335,0.09765759473443636
0.21021,0.19908803641930806
0.76483,0.7727235541527055
0.28912,0.2720139129905078
0.25679,0.24154460098710073
0.64824,0.6630140993895614
0.10632,0.09559439950370963
0.55918,0.5668028989444209
0.53011,0.5207254536544176
0.17436,0.13984348594672413
0.18806,0.16986161082603068
0.25696,0.24148418529826055
0.35109,0.3369486970539338
0.35724,0.33859527541542933
0.24531,0.23095677717439378
0.11727,0.09335810477812334
0.19122,0.16979095900624208
0.17889,0.16116072448489527
0.70941,0.7182439824878284
0.53238,0.528267245842647
0.25645,0.2350566010177707
0.51418,0.4971373857919882
0.76117,0.7819833786312095
0.54778,0.540888880147365
0.16016,0.1400014343683873
0.35989,0.34091130146399806
0.20895,0.19253424041997225
0.21608,0.19933042579611937
0.21073,0.1855990336352734
0.59435,0.6716645069590768
0.40928,0.39090173308566256
0.23541,0.20159725295754516
0.29292,0.26986536935289807
0.11564,0.09205808061401055
0.10548,0.0927901454503226
0.77374,0.7981201722402078
0.10625,0.080901658204929
0.53227,0.5168304682937839
0.191,0.13754755630240523
0.76779,0.784942481925382
0.74713,0.7541215444554782
0.42257,0.40778408157195556
0.55787,0.5556624716769414
0.27283,0.2465311231962778
0.05065,0.029858408674836245
0.65469,0.6574221522695836
0.20453,0.16970701383464049
0.6269,0.6262702724084661
0.8078,0.817453407700446
0.66711,0.6760726493994761
0.59128,0.6029779254411065
0.29928,0.28018816253892387
0.22164,0.2031408504853196
0.10163,0.08248696400659694
0.11631,0.10018456085664207
0.36897,0.34510724432113205
0.79031,0.8150843809205142
0.61435,0.623016532680337
0.05233,0.04461023410258913
0.19005,0.17285973096295648
0.29172,0.26654284780665605
0.34097,0.32526929673369576
0.74711,0.7724190123463159
0.63659,0.6388157792560702
0.11314,0.09790149533233439
0.21769,0.1945808206543732
0.35652,0.3399023860785789
0.35626,0.3400686140546678
0.66643,0.6688827638539276
0.78372,0.78615826385786
0.30782,0.28380786589829077
0.14974,0.12597962407768315
0.2561,0.23576404963338105
0.57997,0.5886671571095142
0.37963,0.3573588541033085
0.46397,0.4498717151044921
0.71856,0.7206777236442252
0.39628,0.38648587697430525
0.14177,0.12075473031722328
0.57959,0.5841541926372721
0.247,0.20448971542247196
0.43088,0.40869673461243483
0.68706,0.7165750312359747
0.12827,0.11591039599140973
0.48495,0.4700623402595412
0.42122,0.41172991775532564
0.10968,0.0928434454106889
0.47304,0.4624590588042651
0.19982,0.18794523978180633
0.14632,0.11594044160103845
0.48509,0.47086510532827075
0.55013,0.5548644934510767
0.39432,0.38651302328798876
0.47453,0.4626649957872031
0.14832,0.13582978188848183
0.57354,0.5789662842720491
0.67202,0.6724339401125399
0.74536,0.760095413501751
0.13691,0.12208195067131022
0.62161,0.6207037004280505
0.09979,0.08808249919267686
0.13438,0.12381126471493809
0.25871,0.2430018549558588
0.13214,0.1208590083033706
0.38803,0.37185274648938127
0.77576,0.7851117051616648
0.37298,0.3523622327586542
0.59832,0.5949515436819098
0.55632,0.5510747435876069
0.5689,0.5738309959508157
0.11738,0.09301649039511795
0.42851,0.41285396004457153
0.11932,0.10847725344773163
0.34367,0.3297405785127421
0.31321,0.2948243522690527
0.07243,0.06451983868280287
0.16375,0.14721776945613751
0.16733,0.11995315210401492
0.66755,0.6693074061522712
0.37601,0.3542767125808347
0.08492,0.07155359410885354
0.63048,0.6334870931693743
0.12048,0.09331069895672539
0.15632,0.13600854689808362
0.11207,0.10331898236130566
0.33806,0.30820081346934636
0.76456,0.7807047366519597
0.0871,0.06792089078245656
0.5412,0.5366982508642043
0.08033,0.06081063574859258
0.60539,0.5994118748994234
0.65567,0.6573141101497818
0.18826,0.14703731662854258
0.25968,0.23859910234991388
0.25911,0.24024341956837392
0.70792,0.7068166753147551
0.45787,0.4432423470820953
0.06523,0.055617343408295605
0.5794,0.5933027358121732
0.0956,0.07008319357896164
0.09502,0.0830149099101255
0.72813,0.7465399065872111
0.75652,0.7617650422022632
0.11454,0.09685731978744805
0.23299,0.21822062634125816
0.63986,0.647479246941431
0.19822,0.17988946316253074
0.67879,0.6913055310976681
