fp,sim_re,p_re,in_deg
0.6833981813667989,0.681,0.6706236438253388,6.0
0.08274523690140645,0.076,0.08836951968048572,10.0
0.36369479784194825,0.361,0.37384023108930603,5.0
0.3500272318824944,0.361,0.35490825330567094,9.0
0.28198343805406034,0.32,0.294795190654626,6.0
0.33207607132542927,0.352,0.35500044298070277,3.0
0.5613131699429447,0.55,0.5540864818941232,8.0
0.15714493316803546,0.164,0.16566115276583387,7.0
0.29187353520720927,0.321,0.30211716024487767,9.0
0.8153732816982537,0.793,0.80305172249847,11.0
0.534458954255225,0.524,0.531055094938514,4.0
0.5293865997589342,0.567,0.5267337810860315,6.0
0.6935337185401997,0.68,0.6667501877293796,3.0
0.7318538438746698,0.711,0.7161177010628723,5.0
0.35514266038831843,0.394,0.3659986741192952,7.0
0.569139621763605,0.558,0.5640389563853462,10.0
0.10641192109613828,0.111,0.11701060545889658,7.0
0.5225289829956852,0.53,0.5095152020556845,9.0
0.17369180268298046,0.167,0.19159016044253327,6.0
0.37956286006584916,0.378,0.38552760230666105,7.0
0.37341928459807494,0.378,0.3810886212661939,6.0
0.15646297272872745,0.186,0.1707517317375924,5.0
0.5262112997492101,0.513,0.5250285158690946,8.0
0.7248635171674588,0.696,0.7169042351177717,10.0
0.1369726922976684,0.17,0.16813021706285317,2.0
0.5689439627898027,0.563,0.5660009680175756,9.0
0.18930749451508477,0.187,0.2013610639152512,7.0
0.08539376529949738,0.104,0.09534145618645712,7.0
0.376256281499466,0.375,0.3767252677541528,6.0
0.8215376631734417,0.814,0.8093269261056221,7.0
0.35078263919046404,0.356,0.3558957969720535,6.0
0.5163150251516513,0.516,0.5153354341568229,10.0
0.08199041372336335,0.092,0.09137276419928812,6.0
0.6991687290496733,0.683,0.6864829335260927,7.0
0.3703706922176434,0.362,0.3773077128189623,8.0
0.08233591481465063,0.089,0.0902832988748945,8.0
0.0832418882382796,0.088,0.09669227541347793,5.0
0.7222061811727627,0.697,0.7031675437674662,6.0
0.21633924868365373,0.234,0.22962670137151311,7.0
0.305292073792384,0.339,0.3199588041010419,4.0
0.08785149546012772,0.091,0.0952920353534147,9.0
0.4683534947275988,0.493,0.4695953821254654,10.0
0.6439563942161866,0.617,0.6263429810247978,4.0
0.10958445139542483,0.133,0.12690841419149787,5.0
0.2585670456947028,0.253,0.27152356439727415,7.0
0.7139915864113497,0.701,0.7082921811273457,8.0
0.07608759597742099,0.08,0.08761996972698641,4.0
0.04815408308362279,0.073,0.06716363279274239,3.0
0.5227959580692381,0.522,0.5210226881249721,8.0
0.07522445346343865,0.089,0.08350752512588726,6.0
0.2032882673788694,0.229,0.20469915115637796,13.0
0.377545273105662,0.353,0.3817150875925037,9.0
0.05033350843606976,0.07,0.063344292978212,3.0
0.2942995232995729,0.286,0.30817839851292667,5.0
0.7345171914536579,0.708,0.7120600524292383,7.0
0.08653305759885421,0.089,0.09800061751577042,6.0
0.2924986453360515,0.283,0.29660989349853234,8.0
0.8752248988395878,0.878,0.8559582277260834,5.0
0.7134171674178234,0.696,0.699781818604513,6.0
0.3854467715607389,0.402,0.3914668839096093,3.0
0.7991709596199479,0.749,0.7638384713294321,3.0
0.13467252175200362,0.165,0.14272325494035798,10.0
0.19891461371476427,0.213,0.20518789378612798,14.0
0.09400705079835914,0.095,0.10503491013096498,7.0
0.11601358460467681,0.136,0.1369645735686188,4.0
0.7359167014115202,0.728,0.7275506214799323,12.0
0.28276926399458735,0.274,0.28737277404177564,16.0
0.4390869088744136,0.421,0.43829676763006686,3.0
0.5244516718843182,0.505,0.522510555389048,10.0
0.6151565404453265,0.602,0.6047233915158898,5.0
0.1098900740323947,0.119,0.12062684347795374,8.0
0.31741790983804696,0.326,0.33012373220121244,9.0
0.637063630981938,0.593,0.6266435147219589,9.0
0.3498400755954667,0.359,0.3559155154117746,9.0
0.3921392148014524,0.393,0.3946625293705138,8.0
0.11734572515378594,0.143,0.13786375320538555,6.0
0.1551821019062669,0.187,0.18312832183561553,4.0
0.3445711586210467,0.372,0.3560280320129154,7.0
0.08605835450995414,0.104,0.09190879869219444,11.0
0.5522610278705833,0.536,0.5478950766100693,8.0
0.57098118010081,0.566,0.5701264088114595,7.0
0.251131603600268,0.278,0.26517262222153776,8.0
0.6941405687352656,0.693,0.6817106596323491,6.0
0.16550377298481078,0.186,0.1752231760174874,8.0
0.6188545461997683,0.611,0.6132430259330641,11.0
0.23947498195369898,0.262,0.25183590290327196,7.0
0.3542155803592154,0.372,0.3728071314261604,4.0
0.44054627787439105,0.434,0.44354583518053514,6.0
0.10783265672729692,0.14,0.11793123934076462,7.0
0.350638810312323,0.364,0.373958914216141,2.0
0.07245959614399244,0.079,0.08536022386507959,5.0
0.3481661659142141,0.361,0.35916223971736905,4.0
0.4269065601150036,0.423,0.4290671147443182,9.0
