sim,fp
0.52904,0.5163677212066218
0.37068,0.3617575667909678
0.34652,0.33631349295546753
0.49324,0.4811590317556821
0.21299,0.20379879323934524
0.08563,0.08280314731611227
0.21804,0.21007000730031755
0.47213,0.4604029306535723
0.12351,0.1186571746428331
0.31174,0.30252467765770563
0.46723,0.45328889079071355
0.07567,0.07122422448285581
0.12391,0.11910123585297083
0.57226,0.5636028131084496
0.5565,0.5447423214058027
0.17904,0.16916440656904497
0.72938,0.7204205504338979
0.34171,0.331820128129364
0.16705,0.1604476449282125
0.07228,0.06875518566098937
0.10684,0.10115392390542643
0.53903,0.5246515326000474
0.43637,0.42542038194058585
0.21936,0.2067998827457438
0.10514,0.10067774471981172
0.16949,0.16215589323208934
0.79405,0.7871659483039808
0.07198,0.06639586604055137
0.76647,0.7566230191051764
0.52991,0.523633985899775
0.11704,0.11089099017732595
0.58118,0.572244023132308
0.49129,0.4767793232211667
0.53403,0.5233385547705884
0.41203,0.39909688696523726
0.77678,0.7696135305079237
0.13759,0.13439918752797486
0.10094,0.09840796785898576
0.35196,0.3416418042426924
0.09847,0.09413072581861204
0.32464,0.313776461726502
0.56432,0.5504292012690254
0.10491,0.09774380716307651
0.24843,0.2384256537110636
0.30761,0.29828253890644696
0.52101,0.5134016256345904
0.75046,0.7483511154634901
0.70866,0.6969997278733868
0.26997,0.264016283274603
0.42083,0.40830301387969037
0.28175,0.26688073088897835
0.28767,0.27520164700764405
0.32236,0.3152768453449747
0.35705,0.34868914371029014
0.13241,0.12415488750749781
0.125,0.12014855923561463
0.10818,0.10022949838745043
0.41518,0.40641397033609183
0.14835,0.14382425286656486
0.17234,0.1652012390272578
0.2779,0.2642661539132076
0.35053,0.33612189185350194
0.55822,0.539853402538256
0.51429,0.5014729944767962
0.40303,0.3908100511856648
0.11818,0.1130901679245837
0.70346,0.6921668527671421
0.13952,0.13569486415406484
0.46569,0.45297957954579793
0.78694,0.782169771307142
0.26228,0.2545293776499805
0.46434,0.45586218374080245
0.17044,0.16031353798568138
0.60246,0.5944933153935018
0.7869,0.7797366177703481
0.11433,0.10575703831835581
0.16057,0.1514392480617024
0.07505,0.06904327939584787
0.48185,0.4665072313932347
0.79785,0.7940723972429752
0.25613,0.2445686156471928
0.18771,0.17593388283196953
0.25354,0.24220066449912858
0.35038,0.33731062379653565
0.30267,0.2912566314902314
0.22443,0.21753805698191897
0.67279,0.6689171478905375
0.07409,0.06945068728360326
0.64265,0.6307277693555059
0.79509,0.7906127167591039
0.41512,0.4000879608028671
0.17304,0.16606872364926484
0.48626,0.47911594784766864
0.39499,0.3798781107854734
0.80969,0.8020140014355109
0.08675,0.08191975575435606
0.68169,0.6777851073742414
0.40145,0.3881731331479594
0.41392,0.3961585764377793
0.54969,0.5347837943537432
0.2579,0.24353409041942053
0.13009,0.12277239194915901
0.50839,0.496438261543105
0.42905,0.4144894894925093
0.24659,0.23450621874030142
0.15726,0.1491108324346182
0.38322,0.37142951966093085
0.5807,0.5685642292225994
0.75799,0.7505871534404844
0.74029,0.731386949699423
0.74566,0.7362847091803943
0.71853,0.7097544742463201
0.5483,0.5322916080128222
0.07807,0.07477742357164063
0.70261,0.697634228814817
0.0873,0.08313044087943022
0.14246,0.13357889191731287
0.2683,0.2550098197416937
0.25107,0.23930581159680775
0.77744,0.7687171391287154
0.684,0.6717800833441838
0.07549,0.06756437396266712
0.16822,0.16249393088696185
0.39238,0.38134687011548807
0.09927,0.09180711296923594
0.45732,0.44540380893102494
0.10268,0.09666940955092318
0.38639,0.3733935290742386
0.11478,0.1100092285764197
0.10428,0.0972289114691216
0.62459,0.6174350217072067
0.10876,0.10157905079678997
0.18297,0.17390457484362287
0.22307,0.20847162372700323
0.68874,0.6793514725014268
0.49039,0.47763158394707683
0.21995,0.21065627083354954
0.08635,0.08003564933957352
0.18417,0.1747763830590996
0.55077,0.5410492441333794
0.26523,0.2527006763514986
0.16315,0.15291589023371044
0.1438,0.1344528327017217
0.72085,0.7103862823777576
0.6841,0.6751943646545551
0.09102,0.08428301620437495
0.12013,0.10712347711226056
0.38163,0.36760476884292537
0.22359,0.21033223189357464
0.25635,0.24456636484551286
0.56615,0.549260957791422
0.60292,0.5916121345536614
0.71711,0.711781769578061
0.29447,0.28432002019693037
0.49914,0.49270032018840715
0.45603,0.44612391231300186
0.20124,0.1916503775852093
0.09551,0.08923105276594434
0.25945,0.24992187880039596
0.1607,0.1515027169468094
0.54519,0.5329165205415659
0.63594,0.6293773248532751
0.07657,0.07156726257915036
0.57128,0.5647202649382745
0.7202,0.7183867578707015
0.50352,0.4844495871787674
0.37147,0.35107823178157327
0.51194,0.5033743289507764
0.08024,0.07446369419089227
0.68039,0.6709077010505052
0.40681,0.38977993729176885
0.14162,0.13205682166362598
0.46953,0.4613336731061052
0.62257,0.6153474155426664
0.7884,0.7863661533379788
0.49799,0.4843746833237611
0.52634,0.516799652354475
0.70062,0.6903465796074376
0.15449,0.14281373247406715
0.2976,0.2812442196695891
0.28903,0.27928842096945505
0.08446,0.07595469008271372
0.76067,0.759597497679338
0.41771,0.40656271770269237
0.20291,0.18760777091222303
0.15855,0.1506192068592156
0.59541,0.583557733175232
0.51038,0.4969844807100453
0.73403,0.7224982636670017
0.15372,0.14319040087597557
0.55918,0.548352145191834
0.71288,0.7021430784427513
0.73163,0.725303252927062
0.22612,0.2113186981536086
0.57576,0.5613973067751445
0.1753,0.16573284636771102
0.37051,0.3541280849925007
0.69851,0.6915388406554215
0.54814,0.5442991549020897
0.13686,0.13278366028119248
0.5672,0.5558303629920958
0.13003,0.12303884297118162
0.50524,0.5032630932687034
0.76016,0.754374708972678
0.07413,0.06915340809258064
0.14406,0.13449087179667052
0.42673,0.41222369341168763
0.70678,0.6962658541177039
0.50432,0.49047392197033135
0.34874,0.3298574453639578
0.19716,0.18390994318389264
0.73219,0.7225946753574664
0.15959,0.1468163299257862
0.74084,0.7400563434278881
0.10376,0.09636815738155646
0.57616,0.5679272506565599
0.53915,0.5380117767079768
0.59219,0.5771520765927561
0.10473,0.09963288675665227
0.17766,0.17068685094724734
0.07888,0.07067796760347422
0.19843,0.18657208740742703
0.46185,0.44589727622480724
0.73515,0.725179810617723
0.77676,0.773891238572885
0.18083,0.17161608100950065
0.41906,0.404528933428567
0.73148,0.7187909752493846
0.48159,0.4662115082207505
0.11203,0.1014261240238652
0.38224,0.3639194102100155
0.12061,0.11253583918348598
0.701,0.6916946643079676
0.20197,0.18599196077220703
0.3871,0.37483786158840915
0.65371,0.6447657556488705
0.6098,0.6022457295354857
0.20054,0.19067296792310784
0.10019,0.09192213384668757
0.12781,0.11947008622765243
0.1314,0.12119202015858654
0.07013,0.06333803658335047
0.53795,0.52492309370505
0.15186,0.14181557910719744
0.14685,0.13213226725817184
0.23655,0.2210134294673317
0.66035,0.6612483012869417
0.41605,0.4009735011270291
0.70647,0.7014357039091914
0.44088,0.4296872302386473
0.26985,0.25303211324142993
0.15098,0.13707870915689224
0.23,0.21551984336184948
0.67224,0.671814378294874
0.19621,0.17651343963135013
0.32279,0.30771021360561934
0.13018,0.124288428664175
0.65115,0.6486454059038337
0.09545,0.08744656478103674
0.73231,0.7242292043420384
0.35886,0.3474262330791327
0.60233,0.5981144398265854
0.59375,0.5920882486049408
0.21444,0.20064064153423788
0.73821,0.7345648714475028
0.42164,0.41681940305707965
0.71528,0.7039032084800023
0.45149,0.4370757716002003
0.10426,0.09553018789137857
0.60612,0.5981535253184772
0.42652,0.41038181287415487
0.1613,0.14911311950431205
0.3336,0.32063223448137423
0.36179,0.3435252623944691
0.20343,0.18963979947017884
0.31739,0.2959269883031549
0.20987,0.19831108563054345
0.68544,0.6739077139784619
0.7012,0.7019438620746592
0.33335,0.32826806696173005
0.39837,0.3887943049802467
0.59479,0.5803581652730561
0.73792,0.7386140391583409
0.07611,0.06725963780965205
0.18542,0.1744028008586167
0.36991,0.3616965812095251
0.23498,0.22210848015487816
0.21175,0.19675278090363135
0.66518,0.6598146977398274
0.68155,0.6762081727237383
0.69211,0.6873024728009205
0.57165,0.5521038834150545
0.62806,0.6162601717757569
0.77952,0.7747352548863553
0.27223,0.25738839184154394
0.09347,0.08366639383269348
