sim,fp
0.47285,0.4539314640001262
0.04922,0.04751903972030114
0.36724,0.3656974507524835
0.4146,0.32140297856777145
0.3853,0.3833741107080676
0.49073,0.4645885915067255
0.02434,0.024342484687632004
0.09429,0.09269783165791212
0.09814,0.09841524867194584
0.49692,0.5183197925872782
0.04605,0.03563663071965317
0.64326,0.6563217029901431
0.59009,0.6768138425450287
0.10354,0.1039885714246237
0.25538,0.17618524114520617
0.07975,0.08030522730681533
0.26089,0.26078337271763696
0.07857,0.07880455185549273
0.39531,0.34204303343836584
0.01866,0.018002751518880866
0.18444,0.0706593108185477
0.53815,0.6189243374514873
0.14477,0.10624433365041097
0.32104,0.2784266838116173
0.24315,0.21793165351045118
0.25161,0.2518479332735485
0.20232,0.1570652034122152
0.02268,0.02264543609607772
0.16349,0.05335358191395989
0.31455,0.31820577782045845
0.0714,0.07006919287271796
0.01781,0.018608531478510493
0.42778,0.41567290951970337
0.03334,0.03298015583879088
0.28767,0.2887697966730488
0.66731,0.8112301267154416
0.07712,0.07671234423050521
0.19219,0.19179541634601216
0.48768,0.5117900661752726
0.08418,0.08497619572816162
0.23635,0.16512523487641917
0.66363,0.8225147493865375
0.31598,0.2508357445018252
0.28132,0.2807867528904413
0.07317,0.0728658556745656
0.04159,0.033219050682371076
0.54199,0.6035252965738767
0.28619,0.17329526990413502
0.01926,0.019481620491643148
0.32538,0.3000304744383375
0.14298,0.14500072617043025
0.08541,0.03406875834543388
0.21787,0.16500371428662808
0.02424,0.024160849167516818
0.55587,0.5416575488066935
0.20894,0.15066434105273552
0.02292,0.022396751967067585
0.09201,0.09264869805937681
0.24276,0.24259137696095412
0.15743,0.13104066943559678
0.0506,0.05218835162438695
0.15835,0.06355856765397516
0.30822,0.23882641594183618
0.23766,0.15066352241409497
0.03325,0.033519227954697195
0.18,0.17907052220214026
0.60132,0.5963946574040933
0.359,0.316126256595031
0.02099,0.021673379199389498
0.04772,0.047478701385892386
0.06669,0.04019391952487872
0.2355,0.17245815379275875
0.04066,0.04000010511975227
0.17024,0.14420352865540453
0.34727,0.34926691250805286
0.02338,0.024101494070686402
0.33768,0.2313884023013022
0.37498,0.38838566669500263
0.194,0.1686526569225747
0.02007,0.019932210015526364
0.25112,0.23864999751492977
0.71797,0.7641858338525616
0.03459,0.027996418312798088
0.40287,0.40297423079455963
0.06748,0.06882852659067906
0.68179,0.7016384645050706
0.32816,0.33501418804867544
0.01843,0.01823282658100811
0.57214,0.5730810048939933
0.20522,0.19607622831271088
0.24357,0.19798529121047037
0.35261,0.3526349927741329
0.43281,0.4307030744390885
0.38077,0.3256678243983815
0.44011,0.4405265083388997
0.09669,0.09704231973174682
0.5925,0.5838257844332091
0.60219,0.7049301809087993
0.41946,0.3546547571361943
0.37733,0.3806512589346803
0.44136,0.443027691925714
0.20918,0.21204308736961353
0.15666,0.05462251807793783
0.35652,0.318574790246973
0.10769,0.03369593906138446
0.0941,0.09492559293879343
0.0321,0.025935585251480542
0.1895,0.12760168039087538
0.28305,0.2827957501177646
0.3445,0.3420245935841413
0.07168,0.06500327120379734
0.60216,0.6516996323926347
0.42286,0.4202653979215649
0.40739,0.40586211851243537
0.65876,0.7347133669801147
0.07075,0.03015700147257494
0.07433,0.06248968034038138
0.10705,0.09889861682571133
0.35817,0.35866312132006817
0.62533,0.7249180219484254
0.28935,0.23596151855269742
0.19241,0.19333990268395962
0.03832,0.038285789399853054
0.29597,0.234863118097689
0.67694,0.8282185473065202
0.11878,0.08939555568564161
0.06518,0.05450429390163547
0.49706,0.5085160391714478
0.41442,0.34778975113405597
0.15547,0.15515398779640377
0.51266,0.5829122856592909
0.17119,0.07317451772473937
0.50705,0.5681711209006348
0.4397,0.4705782927940242
0.19011,0.11009337638343197
0.63979,0.7834158574207046
0.29905,0.28683245720717654
0.02451,0.023822774951554382
0.06643,0.04247723071286624
0.4116,0.4062884037439166
0.05176,0.05281307927220258
0.10314,0.10213538723548943
0.08598,0.06942678394590074
0.3584,0.34892214154317347
0.4983,0.4833776765723541
0.08807,0.08785975983353389
0.1232,0.10380812689398433
0.19889,0.1638674938069512
0.01986,0.02025169534647364
0.42501,0.41880345722296675
0.16391,0.11888566520394583
0.04187,0.04213444288947388
0.49144,0.4865589970670813
0.0551,0.05413982798174399
0.67718,0.6123400846823113
0.01909,0.01897610117647408
0.35398,0.3426146901295899
0.40116,0.3221747132622026
0.59575,0.6714524128193992
0.38228,0.31021735923139626
0.3054,0.30864214451104177
0.12636,0.10455953875265278
0.49271,0.4241590210326972
0.19706,0.09997550809360589
0.01806,0.01810231405633511
0.43551,0.44121946213826757
0.11977,0.1015659015532363
0.38785,0.38917685899807397
0.01887,0.019002350306712823
0.0402,0.026840981159985122
0.23141,0.23150712900918602
0.30563,0.16636509111889308
0.49718,0.5076375260626476
0.40852,0.3577589322790622
0.02092,0.020446731760649817
0.60782,0.7071207401356366
0.321,0.2980686860657079
0.06967,0.058315135693528974
0.05595,0.055926718519757945
0.44207,0.49178501885120907
0.06965,0.036285562804175275
0.23799,0.160031058648072
0.04673,0.030415536435560053
0.23053,0.14529777608507677
0.68601,0.74547416760726
0.63165,0.6297286944855035
0.44415,0.40793903237281237
0.2652,0.263935846983256
0.298,0.29717739913815777
0.5856,0.6949745103613716
0.31028,0.153992349881924
0.36228,0.36277435448875217
0.23019,0.2277735835812531
0.02198,0.022383805501954845
0.10152,0.08031041348671453
0.60951,0.6427292960666249
0.26869,0.15661647104315946
0.40478,0.40578268973309894
0.15536,0.14047033895960304
0.18554,0.18579576182843216
